517,-4584,126,-258,816,-1440,0
204,-4584,126,-258,804,-558,0
200,-4584,126,-258,460,-788,0
204,-4584,126,-258,797,-870,0
517,-137,816,-439,801,-1440,0
204,-4584,126,-258,768,-721,0
517,-137,910,-990,740,-532,0
205,-4710,126,-274,457,-1404,0
204,-4584,126,-258,440,-650,0
204,-4584,126,-258,797,-877,0
208,-4584,126,-258,804,-667,0
197,-2776,93,-186,909,-158,0
199,-4584,126,-258,480,-1404,0
204,-4584,126,-258,441,-922,0
199,-4584,126,-258,480,-1404,0
207,-4718,925,-998,868,-731,0
209,-4710,126,-274,788,-717,0
199,-4584,126,-258,480,-1404,0
199,-4584,126,-258,480,-1404,0
203,-4584,126,-258,2020,-568,0
203,-4584,126,-258,1158,-568,0
203,-4584,126,-258,1157,-568,0
203,-4584,126,-258,1158,-568,0
203,-4584,126,-258,1935,-568,0
203,-4584,126,-258,1168,-568,0
207,-4584,126,-258,986,-1404,0
517,-4584,126,-258,477,-731,0
200,-3284,93,-327,520,-38,0
203,-4584,126,-258,2268,-687,0
199,-4584,126,-258,488,-1404,0
199,-4584,126,-258,488,-1404,0
203,-4584,126,-258,1150,-687,0
517,-4584,126,-258,1927,-687,0
517,-4584,126,-258,1150,-687,0
517,-137,1017,-870,940,-722,0
517,-4710,126,-274,960,-720,0
517,-4584,126,-258,965,-1216,0
517,-152,1027,-743,993,-709,0
205,-4710,126,-274,610,-1048,0
517,-4584,126,-258,981,-670,0
209,-4710,126,-274,1234,-1404,0
517,-4584,126,-258,1157,-687,0
359,-20,519,-20,365,-20,0
517,-4584,126,-258,1039,-1440,0
299,-20,338,-20,337,-20,0
212,-3162,126,-274,741,-1440,0
517,-4584,126,-258,488,-1404,0
207,-3907,93,-120,380,-38,0
369,-64,369,-64,185,-64,0
207,-3907,93,-120,380,-38,0
204,-6359,93,-120,481,-38,0
204,-6359,93,-120,481,-38,0
196,-3684,93,-51,396,-141,0
517,-4584,126,-258,914,-715,0
196,-3684,93,-51,396,-141,0
517,-4584,126,-258,943,-1216,0
188,-4112,93,-274,194,-852,0
517,-4710,126,-274,934,-717,0
212,-3787,93,-51,2816,-358,0
517,-152,1001,-740,967,-706,0
213,-5638,214,-107,693,-1440,0
179,-3001,342,-75,5834,-741,0
222,-6983,126,-274,572,-1440,0
229,-6088,214,-107,5450,-536,0
222,-6983,126,-274,576,-1440,0
229,-6088,214,-107,7418,-536,0
222,-6983,126,-274,580,-1440,0
222,-6983,126,-274,577,-1440,0
216,-6987,126,-274,565,-344,0
188,-4112,93,-274,190,-325,0
212,-3787,93,-51,2370,-358,0
214,-3693,93,-120,1314,-38,0
517,-4584,126,-258,924,-1404,0
517,-4584,126,-258,500,-1385,0
212,-3786,93,-51,87,-69,0
517,-4584,126,-258,898,-1404,0
197,-2809,126,-186,1002,-157,0
517,-4584,126,-258,508,-750,0
517,-4710,126,-274,916,-1404,0
517,-137,1000,-604,965,-316,0
517,-137,1007,-1684,960,-332,0
517,-4584,126,-258,480,-1404,0
517,-4584,126,-258,480,-1404,0
517,-4584,126,-258,477,-731,0
517,-137,531,-1820,477,-731,0
517,-4584,126,-258,1245,-568,0
517,-137,2146,-568,2351,-568,0
517,-4584,126,-258,2087,-687,0
517,-137,1296,-568,2094,-687,0
517,-4584,126,-258,957,-549,0
212,-3787,93,-51,3397,-358,0
223,-3734,93,-120,2023,-38,0
213,-5638,214,-107,693,-437,0
212,-3787,93,-51,3710,-359,0
215,-5565,214,-107,501,-581,0
212,-3786,93,-120,5557,-38,0
365,-20,219,-20,456,-20,0
517,-4584,126,-258,991,-1258,0
186,-6350,93,-51,560,-1440,0
215,-6491,93,-120,297,-38,0
200,-4273,678,-232673,560,-1440,0
212,-3787,93,-51,3177,-356,0
217,-3851,126,-274,326,-958,0
214,-3693,93,-120,547,-38,0
217,-3851,126,-274,542,-263,0
127,-3661,134,-250,218,-309,0
214,-3693,93,-120,391,-38,0
217,-3851,126,-274,536,-671,0
212,-3787,93,-51,2464,-359,0
212,-3786,93,-120,8720,-38,0
207,-3787,182,-224,14943,-85,0
196,-5725,93,-51,657,-1440,0
517,-4584,126,-258,1182,-523,0
212,-3787,93,-51,3098,-359,0
425,-1180,437,-683540,437,-1195,0
190,-5671,214,-107,26201,-725,0
249,-7841,249,-7860,249,-1440,0
127,-3661,134,-250,170,-309,0
517,-4584,126,-258,1182,-523,0
176,-3371,126,-242,899,-54,0
176,-3371,126,-242,975,-54,0
174,-3371,126,-242,296,-1440,0
195,-5638,214,-107,693,-1440,0
223,-3734,93,-120,1590,-38,0
218,-5627,126,-274,319,-400,0
517,-4584,126,-258,1182,-523,0
217,-3851,126,-274,568,-263,0
212,-3787,93,-51,3702,-358,0
178,-3129,126,-258,807,-214,0
212,-3787,93,-51,3756,-359,0
212,-3787,93,-51,3279,-359,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,1350,-172,0
517,-4584,126,-258,984,-610,0
333,-1049225,325,-66175,330,-644,0
517,-4584,126,-258,1182,-523,0
333,-1049227,331,-66183,331,-647,0
517,-4584,126,-258,1182,-523,0
214,-3693,93,-120,321,-38,0
517,-4584,126,-258,1182,-523,0
212,-3787,93,-51,2097,-359,0
220,-6491,93,-120,1023,-38,0
200,-3663,1509,-425,1565,-167,0
201,-3921,1338,-509,954,-1440,0
207,-4298,712,-327,38,-38,0
204,-3938,126,-258,474,-1340,0
204,-3938,126,-258,479,-1340,0
204,-3938,126,-258,476,-1340,0
204,-3938,126,-258,474,-1340,0
201,-3921,126,-226,968,-309,0
204,-3938,126,-258,492,-1340,0
517,-147,1035,-8306,2337,-238,0
204,-3938,126,-258,498,-1340,0
204,-3938,126,-258,496,-1340,0
201,-3938,126,-258,981,-1340,0
201,-3959,2513,-549,4588,-379,0
201,-3938,126,-258,982,-1340,0
201,-3938,126,-258,982,-1340,0
201,-3938,126,-258,978,-1340,0
201,-3938,126,-258,982,-1340,0
201,-3921,126,-226,976,-622,0
201,-3938,126,-258,982,-1340,0
517,-147,1383,-800,1342,-1274,0
201,-3938,126,-258,982,-1340,0
201,-3938,126,-258,982,-1340,0
201,-3938,126,-258,982,-1340,0
201,-3938,126,-258,919,-422,0
201,-3938,126,-258,920,-1340,0
517,-147,1801,-802,1750,-805,0
209,-4410,1726,-582,1608,-316,0
517,-147,2072,-33975,1057,-874,0
517,-152,1230,-839,1179,-1340,0
517,-152,1230,-2269,1179,-1340,0
517,-152,1230,-2319,1180,-1340,0
517,-152,1266,-4784,1179,-1340,0
517,-152,1231,-2329,1180,-1340,0
517,-152,1231,-2314,1180,-1340,0
517,-152,1230,-2310,1180,-1340,0
517,-148,1651,-316,1608,-316,0
202,-3959,1161,-23458,859,-892,0
517,-152,1231,-2602,1180,-1340,0
517,-152,1282,-22172,1199,-1129,0
205,-3938,593,-10516,453,-1340,0
517,-152,1230,-2942,1213,-1340,0
205,-3938,591,-1788,443,-1105,0
517,-152,1231,-2323,1180,-1340,0
205,-3938,621,-11212,485,-1340,0
517,-152,543,-6859,599,-1340,0
517,-152,625,-6238,577,-1340,0
517,-152,652,-4390,595,-1340,0
205,-3938,619,-7405,595,-1340,0
517,-152,612,-1429,597,-1340,0
517,-152,634,-10791,597,-1340,0
906,-9587,910,-107615,907,-1340,0
517,-147,948,-3384,974,-248,0
517,-147,947,-3206,967,-1440,0
517,-147,956,-3758,967,-1440,0
203,-3938,1067,-44510,941,-1340,0
201,-3938,1062,-9131,938,-1340,0
517,-147,948,-4202,962,-1440,0
517,-147,948,-3298,965,-1440,0
906,-59606,907,-132185,907,-1340,0
201,-3938,1064,-9042,937,-1340,0
907,-9869,910,-30692,908,-1340,0
201,-3938,1064,-10244,936,-1340,0
517,-152,989,-9576,938,-1340,0
517,-152,988,-12954,937,-1340,0
208,-3273,126,-258,961,-270,0
200,-3959,998,-9970,1397,-328,0
908,-26035,906,-36475,906,-1340,0
909,-41131,906,-278999,908,-1340,0
907,-110619,906,-37673,907,-1340,0
208,-3273,126,-258,1177,-845,0
204,-3938,541,-2878,413,-1340,0
205,-3319,126,-258,517,-858,0
205,-3319,126,-258,515,-796,0
205,-3319,126,-258,503,-444,0
517,-147,2278,-55247,2299,-1440,0
517,-152,1350,-7282,1263,-1340,0
517,-152,1315,-5950,1264,-1340,0
204,-3938,1089,-7957,963,-1340,0
517,-148,1651,-316,1608,-316,0
517,-147,2384,-666,1616,-665,0
517,-152,1347,-3932,1263,-1340,0
517,-152,1366,-6118,1264,-1340,0
517,-152,1315,-1481,1314,-1340,0
448,-10116,428,-100925,430,-1340,0
449,-15141,436,-31438,483,-1000,0
882,-7446,882,-7147,881,-1340,0
1086,-30869,1018,-463,1057,-1440,0
455,-29183,435,-96298,497,-523,0
448,-41145,479,-536,502,-555,0
838,-2601,840,-393,845,-1448,0
933,-1522,987,-4671,860,-1440,0
938,-269,1264,-269,1681,-269,0
620,-14330,600,-3188,595,-1448,0
908,-402,1070,-1945,1235,-728,0
201,-3554,93,-258,1012,-78,0
199,-3157,524,-327,38,-1401,0
597,-21517,576,-7089,705,-1448,0
200,-3554,745,-336,38,-1429,0
639,-319,763,-319,755,-319,0
888,-694,976,-10624,1089,-1448,0
204,-2905,495,-327,38,-38,0
440,-43616,440,-23332,440,-1448,0
440,-16331,440,-24811,440,-1448,0
440,-22097,440,-39807,440,-1448,0
1027,-606,1331,-2613,1368,-265,0
440,-25083,440,-12959,440,-1448,0
200,-2905,93,-327,438,-38,0
761,-319,684,-319,703,-319,0
746,-319,763,-319,704,-319,0
565,-53940,436,-1638,441,-1448,0
440,-44964,440,-23155,440,-1448,0
436,-24732,445,-2065,436,-1448,0
436,-8361,453,-5765,436,-1448,0
621,-49380,655,-884,583,-1448,0
203,-4345,2157,-327,38,-38,0
804,-136565,805,-139569,806,-1448,0
767,-319,767,-319,767,-319,0
223,-5484,93,-51,2466,-428,0
223,-5484,93,-51,1836,-54,0
391,-143316,446,-31483,446,-1448,0
466,-992,466,-990,466,-990,0
220,-6491,93,-120,1024,-38,0
880,-283944,807,-289969,809,-1448,0
218,-5627,126,-274,320,-400,0
217,-3851,126,-274,327,-958,0
206,-4360,1457,-327,38,-38,0
205,-3554,622,-2296,38,-46,0
228,-20,252,-20,228,-20,0
220,-6491,93,-120,1092,-38,0
183,-3166,93,-274,6771,-172,0
885,-380210,809,-488498,811,-1448,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,328,-411,0
217,-3851,126,-274,327,-958,0
201,-3181,93,-274,567,-172,0
220,-6491,93,-120,1025,-38,0
218,-5627,126,-274,320,-400,0
517,-146,1382,-69,38,-38,0
246,-3693,93,-120,803,-38,0
517,-146,648,-69,38,-38,0
244,-3787,93,-51,8877,-360,0
215,-6491,93,-120,298,-38,0
218,-5627,126,-274,320,-400,0
220,-6491,93,-51,1026,-594,0
218,-5627,126,-274,320,-399,0
885,-500531,812,-491507,813,-1448,0
220,-6491,93,-120,1024,-38,0
517,-146,1382,-69,38,-38,0
370,-3129,126,-258,380,-364,0
369,-3129,126,-258,1434,-295,0
201,-3181,93,-274,567,-172,0
370,-3129,126,-258,820,-217,0
217,-3851,126,-274,327,-958,0
218,-5627,126,-274,320,-400,0
517,-146,1382,-69,38,-38,0
220,-6491,93,-120,1092,-38,0
307,-3755,318,-242,470,-1448,0
201,-3181,93,-274,563,-172,0
244,-3787,93,-51,2264,-358,0
888,-335099,807,-425328,808,-1448,0
183,-3166,93,-274,1021,-172,0
178,-3129,126,-258,822,-1039,0
183,-3166,93,-274,989,-172,0
218,-5627,126,-274,320,-400,0
220,-6491,93,-120,1025,-38,0
307,-3755,318,-242,470,-1448,0
517,-146,1774,-1384,479,-42,0
244,-3787,93,-51,4706,-361,0
215,-6491,93,-120,298,-38,0
884,-464437,810,-455413,812,-1448,0
370,-3129,126,-258,742,-302,0
218,-5627,126,-274,320,-399,0
888,-608828,814,-711100,814,-1448,0
218,-5627,126,-274,320,-400,0
220,-6491,93,-120,1064,-525,0
201,-6801,2348,-120,38,-38,0
517,-146,1382,-69,38,-38,0
888,-317052,807,-629871,808,-1448,0
183,-3166,93,-274,6875,-172,0
220,-6491,93,-120,1024,-38,0
218,-5627,126,-274,320,-400,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,591,-172,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,328,-411,0
182,-3100,93,-258,238,-1429,0
517,-146,1382,-69,38,-38,0
201,-3181,93,-274,567,-172,0
246,-3693,93,-120,448,-38,0
218,-5627,126,-274,320,-400,0
220,-6491,93,-120,1092,-38,0
517,-146,51,-69,1369,-38,0
244,-3787,93,-51,4245,-360,0
307,-3755,318,-242,470,-1448,0
220,-6491,93,-120,1025,-38,0
1109,-246,514,-1712,2471,-238,0
215,-6491,93,-120,299,-38,0
204,-6359,93,-120,519,-38,0
214,-5734,93,-120,536,-38,0
201,-3181,93,-274,580,-172,0
183,-3166,93,-274,328,-411,0
186,-6350,93,-51,642,-1448,0
182,-3100,93,-258,249,-692,0
517,-146,1382,-69,38,-64,0
370,-3129,126,-258,807,-214,0
206,-5894,318,-258,454,-1448,0
206,-5894,318,-258,471,-1448,0
206,-5894,318,-258,450,-1448,0
206,-5894,318,-258,489,-1448,0
218,-5627,126,-274,320,-400,0
196,-5725,93,-51,709,-1448,0
370,-3129,126,-258,380,-364,0
207,-4726,126,-327,940,-38,0
211,-4616,997,-343,38,-38,0
203,-4753,650,-327,38,-38,0
205,-4356,126,-327,585,-38,0
196,-4526,126,-327,493,-38,0
369,-3129,126,-258,1434,-295,0
220,-6491,93,-120,1064,-38,0
370,-3129,126,-258,820,-217,0
201,-3181,93,-274,567,-172,0
517,-146,1382,-69,38,-38,0
223,-5484,93,-51,2465,-54,0
191,-5484,93,-51,1831,-54,0
371,-105,697,-3709,905,-349,0
220,-6491,93,-120,1024,-38,0
218,-5627,126,-274,320,-399,0
201,-3181,93,-274,563,-172,0
353,-121,358,-121,354,-121,0
292,-20,240,-20,274,-20,0
179,-4351,126,-258,758,-311,0
809,-491503,812,-596784,812,-1448,0
244,-3787,93,-51,2261,-358,0
246,-3693,93,-120,753,-38,0
183,-3166,93,-274,925,-172,0
244,-3787,93,-51,2099,-358,0
220,-6491,93,-120,1023,-38,0
214,-3693,93,-120,321,-38,0
307,-3755,318,-242,470,-1448,0
200,-5705,2942,-120,38,-38,0
200,-5705,180,-120,38,-38,0
178,-3129,126,-258,822,-1041,0
307,-3755,318,-242,470,-1448,0
169,-3634,134,-59,154,-1448,0
183,-3166,93,-274,989,-172,0
479,-20,479,-20,508,-20,0
200,-3531,126,-51,151,-444,0
200,-3531,126,-51,229,-327,0
178,-3129,126,-258,822,-1039,0
213,-3531,126,-51,235,-327,0
183,-3166,93,-274,989,-172,0
183,-3166,93,-274,328,-411,0
6469,-3048,710,-607,349,-682,0
182,-4395,126,-274,498,-242,0
183,-3166,93,-274,1530,-172,0
201,-3181,93,-274,563,-172,0
183,-4351,126,-258,556,-311,0
241,-3531,126,-51,235,-327,0
212,-3787,93,-51,10352,-360,0
200,-3531,126,-51,229,-327,0
212,-3787,93,-51,2341,-358,0
241,-3531,126,-51,151,-444,0
1869,-7936,1089,-874,204,-52,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
370,-3129,126,-258,380,-470,0
969,-8222,991,-816,196,-64,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
21,-50,681,-85,15,-117,0
6147,-4506,712,-558,621,-961,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
1457,-8230,1228,-787,235,-64,0
383,-3162,93,-274,957,-143,0
182,-4395,126,-274,498,-242,0
514,-20,479,-20,479,-20,0
2279,-1758,777,-675,246,-949,0
182,-4395,126,-274,498,-242,0
183,-3166,93,-274,7029,-172,0
292,-20,240,-20,274,-20,0
183,-4351,126,-258,556,-311,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,328,-411,0
201,-3181,93,-274,567,-172,0
370,-3129,126,-258,807,-212,0
1651,-5755,1098,-939,71,-52,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
28,-404,619,-76,2,-34,0
2780,-5416,191,-494,1039,-923,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
201,-3181,93,-274,567,-172,0
369,-3129,126,-258,1434,-297,0
178,-3129,126,-258,820,-217,0
479,-20,479,-20,479,-20,0
21,-21,752,-512,80,-656,0
208,-3531,126,-51,235,-327,0
241,-3531,126,-51,229,-327,0
7337,-7327,1216,-768,103,-44,0
187,-3531,126,-51,151,-444,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
251,-23672,245,-605,245,-401,0
617,-30386,615,-28416,615,-1400,0
383,-3162,93,-274,957,-143,0
180,-631,180,-631,179,-631,0
184,-660,184,-660,183,-660,0
183,-3166,93,-274,617,-172,0
4431,-3810,997,-1002,180,-52,0
208,-5671,214,-107,5994,-725,0
190,-3787,126,-258,1431,-1448,0
182,-4395,126,-274,484,-242,0
183,-4351,126,-258,556,-311,0
609,-20,611,-20,479,-20,0
258,-41,868,-65845,873,-1400,0
869,-65846,874,-65851,875,-1400,0
5036,-3189,721,-576,218,-906,0
182,-4395,126,-274,484,-242,0
183,-4351,126,-258,556,-311,0
240,-5671,214,-107,10239,-725,0
4419,-8274,827,-796,261,-44,0
182,-4395,126,-274,484,-242,0
183,-4351,126,-258,556,-311,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,989,-172,0
320,-20,269,-20,246,-20,0
479,-20,479,-20,514,-20,0
6919,-8335,1005,-928,182,-52,0
182,-4395,126,-274,484,-242,0
183,-4351,126,-258,556,-311,0
182,-4395,126,-274,484,-242,0
118,-114,609,-266,673,-722,0
183,-4351,126,-258,556,-311,0
177,-3129,126,-258,1434,-295,0
201,-3181,93,-274,931,-172,0
178,-3129,126,-258,820,-217,0
183,-3166,93,-274,328,-411,0
201,-3181,93,-274,563,-172,0
240,-5671,214,-107,5834,-725,0
178,-3129,126,-258,219,-243,0
370,-3129,126,-258,380,-470,0
5028,-8084,1035,-739,238,-52,0
182,-4395,126,-274,484,-242,0
183,-4351,126,-258,556,-311,0
855,-8097,1128,-902,111,-52,0
182,-4395,126,-274,484,-242,0
183,-4351,126,-258,556,-311,0
479,-20,479,-20,508,-20,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,328,-411,0
201,-3181,93,-274,567,-172,0
370,-3129,126,-258,807,-214,0
118,-114,609,-266,673,-722,0
207,-4298,1130,-327,38,-38,0
209,-4410,118,-266,4410,-319,0
211,-4616,812,-343,38,-38,0
207,-4726,1416,-327,38,-38,0
206,-4360,991,-327,38,-38,0
196,-4526,1055,-327,38,-38,0
204,-3932,126,-327,429,-38,0
201,-3932,126,-327,1718,-38,0
203,-4525,538,-2796,426,-1448,0
203,-4525,531,-8089,434,-1448,0
201,-3921,126,-226,1145,-318,0
201,-3921,126,-226,905,-307,0
182,-4395,126,-274,484,-242,0
201,-3921,1023,-53555,2423,-238,0
199,-4199,1205,-327,38,-38,0
195,-4199,509,-365,38,-900,0
207,-4410,2488,-890,2563,-624,0
517,-147,1023,-8277,1159,-424,0
201,-3959,126,-170,6074,-379,0
201,-3921,126,-226,1430,-1260,0
183,-4351,126,-258,556,-311,0
517,-147,964,-540,1178,-534,0
517,-148,2463,-374,2468,-316,0
201,-3932,126,-327,2032,-38,0
204,-3932,745,-327,38,-38,0
517,-358,1299,-2387,263,-813,0
279,-3531,126,-51,235,-327,0
619,-20,479,-20,479,-20,0
213,-3531,126,-51,229,-327,0
200,-3531,126,-51,151,-444,0
311,-6384,1110,-1084,263,-44,0
182,-4395,126,-274,484,-242,0
21,-21,648,-108,45,-80,0
208,-3531,126,-51,229,-327,0
241,-3531,126,-51,151,-444,0
5391,-6399,1437,-1071,179,-44,0
167,-3531,126,-51,235,-327,0
4144,-2395,868,-777,256,-52,0
171,-3778,126,-242,5518,-1448,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
204,-3531,126,-51,229,-327,0
200,-3531,126,-51,235,-327,0
212,-3787,93,-51,2307,-357,0
213,-3531,126,-51,151,-444,0
178,-3591,93,-51,1622,-284,0
3579,-4919,271,-764,258,-116,0
370,-3129,126,-258,742,-304,0
185,-3463,126,-258,1293,-1448,0
182,-4395,126,-274,498,-242,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,989,-172,0
183,-4351,126,-258,556,-311,0
508,-20,514,-20,614,-20,0
370,-3129,126,-258,380,-245,0
204,-3531,126,-51,235,-327,0
204,-3531,126,-51,229,-327,0
208,-3531,126,-51,151,-444,0
182,-4395,126,-274,498,-242,0
203,-3792,126,-258,5663,-1448,0
118,-114,609,-266,673,-722,0
183,-4351,126,-258,556,-311,0
214,-3792,126,-274,3880,-1448,0
182,-4395,126,-274,498,-242,0
118,-114,609,-266,673,-722,0
183,-4351,126,-258,556,-311,0
1109,-246,514,-578,454,-759,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,328,-411,0
370,-3129,126,-258,807,-212,0
201,-3181,93,-274,567,-172,0
678,-8686,882,-918,159,-64,0
201,-3181,93,-274,567,-172,0
369,-3129,126,-258,1434,-297,0
178,-3129,126,-258,820,-217,0
521,-3815,118,-43,7654,-1448,0
182,-4395,126,-274,498,-242,0
118,-114,609,-266,673,-722,0
183,-4351,126,-258,556,-311,0
179,-4351,126,-258,833,-219,0
179,-4351,126,-258,758,-311,0
383,-3162,93,-274,957,-143,0
181,-4395,126,-274,456,-1038,0
181,-4395,126,-274,468,-246,0
179,-4351,126,-258,806,-311,0
6417,-1944,1007,-1008,102,-64,0
4609,-471,969,-624,279,-645,0
197,-4212,126,-51,1237,-385,0
5656,-2643,1317,-880,201,-52,0
12,-21,688,-512,272,-832,0
28,-21,202,-512,710,-672,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
186,-4351,126,-274,441,-150,0
508,-20,514,-20,614,-20,0
183,-3166,93,-274,6581,-172,0
12,-523,324,-8,305,-1,0
2628,-1487,383,-700,837,-947,0
182,-4395,126,-274,498,-242,0
201,-3181,93,-274,567,-172,0
370,-3129,126,-258,807,-212,0
186,-4351,126,-274,441,-150,0
183,-4351,126,-258,556,-311,0
178,-3591,93,-51,1622,-283,0
216,-3723,93,-327,2059,-38,0
212,-3787,93,-51,8627,-360,0
212,-3787,93,-51,14344,-360,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
186,-4351,126,-274,441,-150,0
479,-20,479,-20,514,-20,0
201,-3181,93,-274,567,-172,0
369,-3129,126,-258,1434,-295,0
370,-3129,126,-258,820,-217,0
183,-3166,93,-274,2188,-172,0
179,-4351,126,-258,1166,-219,0
179,-4351,126,-258,874,-311,0
215,-3724,93,-327,6748,-38,0
257,-3725,93,-327,5333,-38,0
210,-3791,126,-258,1562,-1448,0
182,-4395,126,-274,498,-242,0
118,-114,609,-266,673,-722,0
186,-4351,126,-274,441,-150,0
183,-4351,126,-258,660,-311,0
216,-3792,126,-258,2764,-1448,0
246,-3724,93,-327,6488,-38,0
182,-4395,126,-274,498,-242,0
183,-4351,126,-258,556,-311,0
186,-4351,126,-274,441,-150,0
6691,-7352,902,-1089,299,-44,0
204,-3531,126,-51,229,-327,0
165,-3531,126,-51,235,-454,0
204,-3531,126,-51,151,-444,0
213,-5638,214,-107,693,-1448,0
208,-5671,214,-107,6026,-725,0
479,-20,479,-20,514,-20,0
5962,-8443,934,-948,212,-64,0
179,-4351,126,-258,874,-311,0
161,-7799,1097,-931,43,-74,0
182,-4395,126,-274,498,-242,0
186,-4351,126,-274,441,-150,0
245,-605,245,-607,245,-401,0
183,-4351,126,-258,556,-311,0
251,-23672,245,-605,245,-401,0
646,-887,494,-223,486,-231,0
307,-4348,126,-242,378,-498,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,989,-172,0
292,-20,240,-20,274,-20,0
240,-20,274,-20,366,-20,0
4842,-6239,1182,-869,156,-44,0
182,-4395,126,-274,498,-242,0
186,-4351,126,-274,441,-150,0
183,-4351,126,-258,556,-311,0
479,-20,479,-20,508,-20,0
179,-4351,126,-258,906,-311,0
6703,-2759,810,-584,129,-788,0
182,-4395,126,-274,498,-242,0
353,-121,358,-121,354,-121,0
183,-4351,126,-258,556,-311,0
201,-3181,93,-274,564,-172,0
370,-3129,126,-258,380,-470,0
212,-3787,93,-51,2341,-358,0
182,-4395,126,-274,498,-242,0
183,-1202,93,-321,4270,-1208,0
369,-3129,126,-258,1434,-295,0
370,-3129,126,-258,820,-217,0
641,-20,531,-20,646,-20,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,989,-172,0
353,-121,358,-121,354,-121,0
201,-3181,93,-274,567,-172,0
183,-3166,93,-274,1023,-172,0
201,-3181,93,-274,564,-172,0
198,-4212,126,-51,1238,-385,0
186,-3641,93,-51,1685,-54,0
370,-3129,126,-258,219,-243,0
370,-3129,126,-258,380,-245,0
188,-1231,126,-258,3902,-1208,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,2880,-172,0
228,-20,252,-20,228,-20,0
201,-3181,93,-274,567,-172,0
343,-3100,93,-226,238,-1429,0
370,-3129,126,-258,807,-405,0
496,-20,496,-20,514,-20,0
517,-1184,93,-274,6335,-194,0
179,-1202,93,-284,970,-1208,0
371,-4351,126,-258,722,-311,0
7373,-3964,1059,-883,40,-8,0
362,-585,97,-37,1095,-132,0
496,-20,496,-20,514,-20,0
186,-1231,118,-250,1495,-1208,0
183,-3166,93,-274,989,-172,0
369,-3129,126,-258,1434,-295,0
201,-3181,93,-274,567,-172,0
370,-3129,126,-258,820,-217,0
214,-5734,93,-120,537,-38,0
183,-3166,93,-274,1216,-172,0
204,-6359,93,-120,519,-38,0
201,-3181,93,-274,564,-172,0
496,-20,496,-20,717,-20,0
244,-1335,4206,-2387,268,-728,0
370,-3129,126,-258,380,-470,0
1097,-246,514,-1712,2459,-238,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,591,-172,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,4179,-172,0
201,-3181,93,-274,567,-172,0
370,-3129,126,-258,807,-403,0
343,-3100,93,-226,238,-1429,0
718,-7056,1306,-969,207,-64,0
21,-21,710,-82,1,-406,0
565,-20,646,-20,643,-20,0
21,-549,752,-624,84,-68,0
182,-4168,126,-274,484,-242,0
183,-4351,126,-258,556,-311,0
28,-21,586,-508,10,-2,0
21,-21,752,-512,112,-32,0
300,-3353,927,-690,329,-900,0
178,-3129,126,-258,822,-1039,0
183,-3166,93,-274,328,-411,0
183,-3166,93,-274,989,-172,0
4757,-1186,159,-782,146,-75,0
6008,-4551,922,-946,74,-52,0
194,-3791,126,-258,5819,-1448,0
202,-3794,126,-258,8138,-1236,0
21,-21,576,-512,80,-597,0
517,-3183,150,-266,7177,-1448,0
182,-4168,126,-274,484,-242,0
183,-4351,126,-258,556,-311,0
383,-3166,93,-274,957,-143,0
227,-4007,1157,-944,201,-7,0
28,-21,370,-126,90,-351,0
182,-4168,126,-274,484,-242,0
177,-3129,126,-258,1434,-295,0
201,-3181,93,-274,931,-172,0
178,-3129,126,-258,820,-217,0
183,-3166,93,-274,328,-411,0
183,-4351,126,-258,556,-311,0
201,-3181,93,-274,564,-172,0
488,-20,488,-20,488,-20,0
178,-3129,126,-258,219,-243,0
370,-3129,126,-258,380,-493,0
7934,-7417,174,-675,161,-75,0
3289,-973,1022,-968,240,-5,0
517,-1202,93,-306,8566,-1208,0
21,-21,672,-512,112,-58,0
21,-21,816,-528,272,-832,0
182,-4168,126,-274,484,-242,0
118,-114,609,-266,673,-722,0
183,-4351,126,-258,556,-311,0
